ut,n_cits,depth,dependence,pub_year
000281472600007,2,0,3.5,2010
000281472600008,2,0,2,2010
000281616200020,2,0,3,2010
000281689000002,2,0,0.5,2010
000281693300024,2,0,0,2010
000281847300006,2,0,0,2010
000281861000017,2,0,0,2010
000281923000002,2,0,1.5,2010
000282048200014,2,0,0.5,2010
000282647500003,2,0,3.5,2010
000282764700013,2,0,1.5,2010
000282852400001,2,0,1,2010
000283262800001,2,0,0,2010
000283327800010,2,0.5,0.5,2010
000283382000004,2,0,0,2010
000283382000005,2,0,0.5,2010
000283400700008,2,0.5,0,2010
000283640400002,2,0,0,2010
000283905400011,2,0,0,2010
000284385100004,2,0,1.5,2010
000284485700003,2,0,0,2010
000284485700006,2,0,2,2010
000284516900001,2,0,2,2010
000284888600015,2,0,0,2011
000284901100007,2,0,1,2010
000285087200002,2,0.5,1,2010
000285383200001,2,0,0,2010
000285635800012,2,0,1,2010
000285692100002,2,0,0,2010
000285692100009,2,0,0.5,2010
000285921000016,2,0.5,1.5,2010
000286373600001,2,0,0,2010
000286385600026,2,0.5,0,2011
000286445300006,2,0,0,2011
000286458200008,2,0.5,5,2011
000286550500033,2,0,2,2011
000286609200013,2,0,0,2011
000286807300001,2,0,0.5,2011
000287578900002,2,0,0.5,2011
000287623000003,2,0,0.5,2010
000287771400004,2,0.5,1,2010
000287814600006,2,0,0,2011
000287958900005,2,0,1,2010
000287966700008,2,0,2.5,2011
000288390300004,2,0,4,2011
000288529100006,2,0,1,2011
000288985300001,2,0,0.5,2010
000289803300024,2,0,0.5,2011
000289844300005,2,0,0,2011
000289866500056,2,0,0,2011
000289877300005,2,0.5,1,2011
000290398300019,2,0,1,2011
000291363300006,2,0,0.5,2011
000291363300011,2,0,0,2011
000291652800007,2,0,2,2011
000291806000012,2,0,0,2011
000292210400012,2,0,3.5,2011
000292210400022,2,0,2,2011
000292271100007,2,0,0,2011
000292333600003,2,0,1,2011
000292333600005,2,0,0.5,2011
000292333600008,2,0,3,2011
000292333600009,2,0,2,2011
000292523400010,2,0,0.5,2011
000292749100002,2,0,1.5,2011
000292898500005,2,0,0,2011
000292936700003,2,0,0,2011
000292996500023,2,0.5,3,2011
000293114600011,2,0,0.5,2011
000293300600022,2,0,0,2011
000293445700013,2,0,0,2011
000293780700003,2,0,0.5,2011
000293885100014,2,0.5,0,2011
000293907000004,2,0,1,2011
000293929700008,2,0,4.5,2011
000294393300002,2,0,1,2011
000294562000009,2,0,3,2011
000294708300022,2,0,0,2011
000294734700008,2,0,0,2011
000294750900002,2,0.5,0,2010
000294839200014,2,0.5,1.5,2011
000295365100005,2,0,0.5,2011
000295385100001,2,0,1,2011
000295447300002,2,0,0,2011
000295498300021,2,0,0.5,2011
000295711200009,2,0,0,2011
000295711800009,2,0,2.5,2011
000295724300021,2,0,0,2011
000295906000005,2,0,0,2011
000295994100023,2,0,0,2011
000296095100007,2,0,2.5,2011
000296262900021,2,0.5,1.5,2011
000296543400004,2,0,0,2011
000296688600012,2,0,0,2011
000296927700006,2,0,0.5,2011
000296940900002,2,0,1.5,2011
000297036700004,2,0,0,2011
000297038900006,2,0,2.5,2011
000297064500003,2,0.5,1,2011
000297092200012,2,0,2,2011
000297101800018,2,0.5,0,2011
000297244600003,2,0,0,2011
000297422600003,2,0,0,2011
000297437300015,2,0,0,2011
000297554300036,2,0,1,2011
000297768900005,2,0.5,1.5,2011
000298040900002,2,0.5,0,2011
000298216200004,2,0.5,1.5,2011
000298325300005,2,0,1.5,2012
000298823200013,2,0.5,1.5,2011
000298902100005,2,0,1,2011
000298927300005,2,0,0.5,2011
000299132500005,2,0,2,2011
000299187100004,2,0,1,2011
000299260200005,2,0,0,2011
000299273400023,2,0,0.5,2012
000299527200013,2,0,0,2011
000299993700008,2,0.5,6.5,2011
000300133400022,2,0,1,2012
000300269900003,2,0,5,2011
000300325800010,2,0,0.5,2012
000300354200012,2,0,0,2011
000300624500005,2,0,5.5,2012
000300653500001,2,0,0,2012
000300802600007,2,0,3,2011
000301038300016,2,0,2,2012
000301188500010,2,0,1.5,2012
000301188500011,2,0,8.5,2012
000301188500013,2,0,5,2012
000301292400004,2,0,1.5,2012
000301364100013,2,0,0,2012
000301536600006,2,0.5,0,2012
000301559400021,2,0,0.5,2012
000301571900005,2,0,0.5,2011
000301643500001,2,0.5,4.5,2012
000302007200004,2,0.5,2.5,2013
000302112400008,2,0,2,2012
000302267300026,2,0,0,2012
000302356300003,2,0,2,2012
000302478200005,2,0.5,0,2012
000302822300024,2,0,0.5,2012
000302851700007,2,0,0.5,2012
000302929100004,2,0,0,2012
000302929100006,2,0,0,2012
000303339000008,2,0,0,2012
000303500300011,2,0,2.5,2012
000303500300014,2,0,0.5,2012
000303533600002,2,0,2.5,2012
000303544200001,2,0.5,1.5,2012
000304629800006,2,0,0,2012
000305050700001,2,0,1,2012
000305105000004,2,0.5,1,2012
000305233900013,2,0.5,0.5,2012
000305233900020,2,0,0.5,2012
000305246500004,2,0,0.5,2012
000305434900001,2,0,0,2012
000305460900002,2,0,0,2012
000305550800003,2,0,3,2011
000305597700013,2,0,1.5,2012
000305614300002,2,0.5,0,2012
000305686800006,2,0,4,2012
000305686800010,2,0,0,2012
000306218500002,2,0.5,2,2012
000306279800001,2,0,1.5,2012
000306375400013,2,0,1,2012
000306404200002,2,0,1.5,2012
000306547000016,2,0.5,0,2012
000306601700005,2,0,0.5,2012
000306906400005,2,0,0,2012
000307033400007,2,0,0,2012
000307260100005,2,0.5,0,2012
000307330800001,2,0,0,2012
000307382000011,2,0.5,1,2012
000307517500006,2,0,0,2012
000307536200006,2,0,0,2012
000307651800002,2,0,1,2012
000307655600002,2,0,1.5,2012
000308021500029,2,0,3,2012
000308082500003,2,0.5,1.5,2012
000308225800009,2,0,3,2012
000308509000005,2,0,2.5,2012
000308548900025,2,0,0,2012
000308581700019,2,0,3.5,2012
000308602800004,2,0,0,2012
000308602800005,2,0,1.5,2012
000308608900005,2,0,1,2012
000308723500002,2,0,0,2012
000308836300006,2,0,3,2012
000308939900008,2,0,1.5,2012
000309120400009,2,0,0.5,2012
000309142000005,2,0,2,2012
000309152000023,2,0,0,2012
000309167800005,2,0.5,2.5,2012
000309214300012,2,0,0.5,2012
000309257300003,2,0,0,2012
000309357600003,2,0,0.5,2012
000309372900005,2,0,0,2012
000309738400003,2,0,0,2012
000309785800004,2,0,2,2012
000309794000007,2,0,0.5,2012
000309853200005,2,0,1.5,2012
000309918500022,2,0,0,2012
000309952300002,2,0,0.5,2012
000309981300002,2,0,0.5,2012
000310045400012,2,0,1,2012
000310338900004,2,0,0,2012
000310650700005,2,0,1.5,2012
000310679200013,2,0,0,2012
000310715800003,2,0,0,2012
000310761600002,2,0,1,2012
000310964500021,2,0,0,2012
000310964500034,2,0,1,2012
000311063200007,2,0,1.5,2012
000311156700003,2,0.5,1,2012
000311712700009,2,0,0.5,2012
000311885300011,2,0,1,2012
000311997600070,2,0,0,2012
000312202700004,2,0,0,2012
000312221100004,2,0,0,2012
000312867400013,2,0,0.5,2012
000313016300015,2,0,7,2013
000313016300017,2,0,0,2013
000313016300021,2,0,0.5,2013
000313067000034,2,0.5,0,2013
000313121300013,2,0.5,0,2013
000313121300014,2,0.5,1.5,2013
000313121300017,2,0,0,2013
000313121300021,2,0,0.5,2013
000313318500004,2,0,0,2012
000313466600007,2,0,1,2013
000313764400054,2,0.5,2,2013
000314037800001,2,0,0,2013
000314748400010,2,0,1,2013
000314753500030,2,0,0,2013
000314754200007,2,0,0.5,2013
000315179900003,2,0,0,2013
000315231800006,2,0,0,2013
000316046000025,2,0,1,2013
000316217700007,2,0,2,2013
000316275900002,2,0,0,2013
000316513700001,2,0,0,2012
000316568900003,2,0,2,2013
000316618000007,2,0,0,2013
000316909900002,2,0,1.5,2013
000316992200025,2,0.5,0,2013
000317371700011,2,0,1,2013
000317462800001,2,0.5,2.5,2013
000317462800004,2,0,1.5,2013
000317553200013,2,0,0.5,2013
000317582100001,2,0.5,1,2013
000317690300005,2,0,1,2013
000317710600005,2,0,0,2013
000317710600010,2,0,0,2013
000317746900016,2,0,1,2013
000317808500001,2,0,1,2013
000317808500023,2,0,0,2013
000317974800013,2,0,0.5,2013
000318128900014,2,0,0,2013
000318161300013,2,0,1,2013
000318165200012,2,0,0,2013
000318254700003,2,0,0,2013
000318377100005,2,0,3.5,2013
000318377100018,2,0,1,2013
000318377100032,2,0,2,2013
000318791400028,2,0,0.5,2013
000318807000008,2,0,1.5,2013
000318807000012,2,0,1.5,2013
000318908300025,2,0,2,2013
000319077700006,2,0,0,2013
000319292000003,2,0,2,2013
000319543800009,2,0.5,4,2013
000319668000054,2,0,4.5,2012
000319808600007,2,0,2.5,2013
000319858300005,2,0,0.5,2013
000320009700026,2,0,1,2013
000320077100001,2,0,0.5,2013
000320401500002,2,0,2,2013
000320443800013,2,0,0,2013
000320643700002,2,0,1.5,2013
000320688600003,2,0.5,1.5,2013
000320776100001,2,0,1.5,2013
000321059600002,2,0,5.5,2013
000321059600003,2,0,1.5,2013
000321179600007,2,0,3,2013
000321225400003,2,0,0,2012
000321317300003,2,0,0.5,2013
000321317300004,2,0.5,0.5,2013
000321317300008,2,0,1,2013
000321684700002,2,0,0.5,2013
000321724000017,2,0.5,3.5,2013
000321799900004,2,0,0,2013
000322026000005,2,0,2,2013
000322349100003,2,0,0,2013
000322500500010,2,0.5,1,2013
000322560100006,2,0,2,2013
000322607900006,2,0.5,4.5,2013
000322803100008,2,0,1,2013
000322870300016,2,0.5,1.5,2013
000322877000111,2,0,1.5,2013
000323090400008,2,0,0,2013
000323237900007,2,0,0.5,2013
000323303800004,2,0,2,2013
000323377600015,2,0,1.5,2013
000323386300014,2,0.5,5,2013
000323388100013,2,0,1.5,2013
000323388800004,2,0,0.5,2013
000323388800017,2,0,1,2013
000323394500010,2,0,0.5,2013
000323437400020,2,0,1,2013
000323731600001,2,0,0,2013
000323859700019,2,0.5,2.5,2013
000324275600007,2,0,0,2013
000324349000013,2,0,1,2013
000325151100004,2,0.5,1.5,2013
000325151100005,2,0.5,0,2013
000325233000007,2,0,0,2013
000325475300011,2,0,1.5,2013
000325743200012,2,0,0.5,2013
000325930600015,2,0,0.5,2013
000326133800004,2,0,1,2013
000326245200008,2,0,0,2013
000326254400002,2,0,0,2013
000326315200003,2,0,0,2013
000327219900008,2,0,0,2013
000327219900020,2,0,2,2013
000327369500007,2,0,2,2013
000327454800005,2,0,0,2013
000327519300002,2,0,0,2013
000327557400008,2,0,4,2013
000327786800006,2,0.5,2.5,2013
000327886700004,2,0.5,0,2013
000327920400020,2,0,0,2013
000328124300005,2,0.5,0.5,2013
000328302400003,2,0,1,2014
000328357800002,2,0,0.5,2014
000328364000006,2,0,0,2014
000328518500025,2,0,0,2013
000328534300011,2,0,2,2013
000328652100003,2,0.5,0,2014
000328723300020,2,0,0,2013
000328926100020,2,0.5,3,2014
000329151400006,2,0,0,2013
000329163400005,2,0,0,2013
000329194700135,2,0,0.5,2013
000329319200019,2,0,0,2014
000329372900006,2,0,1.5,2014
000329551600008,2,0,1,2013
000330129200017,2,0.5,2,2013
000330622600001,2,0,3,2014
000330622600011,2,0,1.5,2014
000330637900006,2,0,0.5,2013
000330986700007,2,0,0,2014
000331098600023,2,0,0.5,2014
000331402800002,2,0,3,2014
000331477800020,2,0,0,2014
000331559800031,2,0,0.5,2014
000331559800034,2,0,3,2014
000331559800039,2,0,0,2014
000331559800044,2,0,0,2014
000331771900007,2,0,1,2014
000331918500001,2,0,1.5,2013
000331983600002,2,0,0,2014
000332018400007,2,0,2.5,2014
000332217300001,2,0,0.5,2014
000332323100006,2,0,1.5,2014
000332323100008,2,0,0,2014
000332390200006,2,0.5,0,2014
000332392000003,2,0,0,2014
000332398700016,2,0,0,2014
000332430900011,2,0,0.5,2014
000332913800006,2,0,0,2014
000333123100015,2,0,0,2014
000334277800020,2,0,0,2014
000334558700001,2,0,4.5,2014
000334600800004,2,0.5,4,2014
000334601500004,2,0,0,2014
000334682100005,2,0,0,2014
000335580800016,2,0,1.5,2014
000335583300005,2,0,2,2014
000335583300010,2,0,4.5,2014
000335583800015,2,0,5,2014
000335583900016,2,0,0.5,2014
000335609900005,2,0,7.5,2014
000335905000014,2,0,1.5,2014
000336354900002,2,0,0.5,2014
000336379300002,2,0,0,2014
000336904700003,2,0,0,2014
000337027800006,2,0.5,0,2014
000337030700014,2,0,0,2014
000337090700056,2,0,2.5,2014
000337171300014,2,0,0.5,2014
000337243900004,2,0,0,2014
000337244500014,2,0,7,2014
000337265400005,2,0,0,2014
000337788500001,2,0,0,2014
000337874600001,2,0,1,2014
000337874600002,2,0,0.5,2014
000337922000011,2,0,3.5,2014
000338009700009,2,0,0,2014
000338216100007,2,0,0,2014
000338423800009,2,0,0,2014
000338598700027,2,0,2,2014
000338756400007,2,0,0,2014
000338846200022,2,0,0,2014
000339379600015,2,0,3.5,2014
000339558800002,2,0,0.5,2014
000339575200002,2,0,0,2014
000339628200013,2,0,0,2014
000339781600012,2,0,0,2014
000339890100030,2,0,0,2014
000339986500022,2,0,2.5,2014
000340152900008,2,0,1,2014
000340518100003,2,0,0.5,2014
000340520600006,2,0,0,2014
000340569800002,2,0,0.5,2014
000340607500001,2,0,0,2014
000341023300005,2,0,0,2014
000341233600004,2,0,1,2014
000341376700002,2,0,2,2014
000341376700006,2,0,0,2014
000341376700022,2,0,2,2014
000341558300012,2,0,0,2014
000341575700006,2,0,0,2014
000341982400007,2,0,1.5,2014
000341983400004,2,0,3,2014
000342048100005,2,0,0,2014
000342164300041,2,0,0,2014
000342228300006,2,0,1,2014
000342228300009,2,0,1.5,2014
000342228300011,2,0,1,2014
000342228300014,2,0,7,2014
000342228300015,2,0,0,2014
000342228300023,2,0,4.5,2014
000342228300040,2,0,4,2014
000342228300042,2,0,4,2014
000342228300043,2,0,3,2014
000342236100001,2,0,0,2014
000342618200004,2,0,1.5,2014
000342768600004,2,0,0.5,2014
000342867200004,2,0,2,2014
000343206000005,2,0,0,2014
000343239300052,2,0,0,2014
000343307200002,2,0,0,2014
000343609900005,2,0,0,2014
000343609900017,2,0,0.5,2014
000343721800056,2,0,0,2014
000343809900004,2,0,0,2014
000344251200005,2,0,0,2014
000344306900021,2,0,0,2014
000344332300003,2,0,1.5,2014
000344355700005,2,0,0,2014
000344375800008,2,0,0,2014
000344761000003,2,0,0,2013
000344969700005,2,0,0,2014
000345088300007,2,0,1.5,2014
000345136000007,2,0,2,2014
000345136000012,2,0,3.5,2014
000345364800003,2,0.5,4.5,2015
000345503000006,2,0,0,2014
000345527400001,2,0,0.5,2014
000345527400004,2,0,1.5,2014
000345545400014,2,0,0,2014
000345836000010,2,0,1,2014
000345924200007,2,0,1.5,2014
000345974100007,2,0,0,2014
000346032000011,2,0,0,2014
000346050600041,2,0,0,2014
000346107700007,2,0,4.5,2014
000346107700009,2,0,3,2014
000346109800001,2,0,0.5,2014
000346361000012,2,0,1.5,2015
000346393200006,2,0,0.5,2014
000346507200001,2,0,1,2014
000346792400011,2,0,1,2014
000347165900010,2,0,0,2014
000347297400047,2,0.5,1,2015
000347503300011,2,0,0,2014
000347656500002,2,0,0,2015
000347656500007,2,0.5,1.5,2015
000347851700017,2,0,9,2015
000348048600013,2,0,1.5,2014
000348171800037,2,0,1.5,2015
000348260000005,2,0.5,0,2015
000348307200002,2,0,0,2015
000348324000009,2,0,3.5,2015
000348324000016,2,0,1,2015
000348406900010,2,0,1.5,2014
000348512800010,2,0,0,2015
000348639600009,2,0,0,2015
000349187500001,2,0,0.5,2015
000349424100012,2,0,0.5,2015
000349632900041,2,0,0,2014
000349770500009,2,0,0,2015
000349998700003,2,0,1,2015
000350037200001,2,0.5,3.5,2014
000350305200013,2,0,1,2014
000350334500003,2,0,3.5,2015
000350337000001,2,0,0.5,2015
000350337000014,2,0,2,2015
000350337000021,2,0,0,2015
000350337000027,2,0,3.5,2015
000350540900003,2,0,4.5,2015
000350542900016,2,0,0,2015
000350604700003,2,0,0,2015
000350639000007,2,0,0,2015
000350678200004,2,0.5,3,2015
000350696800002,2,0,0.5,2015
000350770500018,2,0,0,2015
000351239800003,2,0,0.5,2015
000351520200011,2,0,0,2015
000351546100009,2,0,4,2015
000351546100012,2,0.5,6.5,2015
000351546100014,2,0,5.5,2015
000351640700001,2,0,2.5,2015
000351640700009,2,0,0,2015
000351656100008,2,0,3,2015
000351697500001,2,0,0,2015
000351805500007,2,0,0,2014
000351883000022,2,0,0.5,2015
000351914500001,2,0,1,2015
000351926500067,2,0,1,2015
000351968300010,2,0,1.5,2015
000352477800097,2,0,0.5,2015
000352995000002,2,0,0,2015
000352995000014,2,0,3.5,2015
000353369000002,2,0,0,2015
000353654600015,2,0,2,2015
000353772000001,2,0.5,3.5,2015
000354358100006,2,0,0.5,2015
000354372300001,2,0,0.5,2015
000354489600005,2,0,2,2015
000354489600006,2,0.5,4,2015
000354489600018,2,0,0.5,2015
000354646600003,2,0,1,2015
000354777300023,2,0,2.5,2015
000354789800008,2,0,0,2015
000354917300121,2,0,0.5,2015
000354955100003,2,0,0,2015
000354996200013,2,0,2,2015
000355124800007,2,0,1.5,2015
000355287500002,2,0,1.5,2015
000355378100013,2,0,1.5,2015
000355948600003,2,0,5,2015
000355948600010,2,0.5,11,2015
000356750700007,2,0,1.5,2015
000356835000121,2,0,0,2015
000356900300014,2,0,0,2015
000357422500006,2,0,1,2015
000357845600011,2,0,0.5,2015
000357940700001,2,0,0.5,2015
000358019000003,2,0,1,2015
000358019000007,2,0,2.5,2015
000358714400001,2,0,2.5,2015
000358768300001,2,0,0.5,2015
000358935900004,2,0.5,1,2015
000358935900006,2,0,8,2015
000359143200002,2,0,4,2015
000359143200011,2,0,0.5,2015
000359158600001,2,0,9.5,2015
000359326100010,2,0,1,2015
000359736400004,2,0,0.5,2015
000359761100015,2,0,0,2015
000359824200004,2,0.5,1,2015
000360541300009,2,0.5,0.5,2015
000360659300016,2,0.5,0,2015
000360847900008,2,0,5,2015
000360907400005,2,0,0,2015
000360907400010,2,0,0.5,2015
000360907400021,2,0.5,2,2015
000360928900014,2,0,0,2014
000360928900047,2,0.5,0.5,2014
000360937400003,2,0,0,2015
000360948200003,2,0,1,2015
000361413000001,2,0,0,2015
000361487400001,2,0,3.5,2015
000361561000001,2,0,7,2015
000361666000001,2,0.5,2.5,2015
000361759400008,2,0,0.5,2015
000361790600001,2,0,0.5,2015
000361992800035,2,0,7.5,2015
000361992800036,2,0,0.5,2015
000361992800045,2,0,1,2015
000362106000033,2,0,0,2015
000362390400004,2,0,4,2015
000362390400005,2,0,0,2015
000362615800021,2,0,2.5,2015
000362621900004,2,0,2,2015
000362718900003,2,0,0.5,2015
000362858000009,2,0,3,2015
000362978100009,2,0,1.5,2015
000362998800031,2,0.5,0,2015
000363057700002,2,0,0.5,2015
000363248800028,2,0,1,2015
000363261600004,2,0,2,2015
000363261600023,2,0.5,0,2015
000363261600033,2,0,0,2015
000363330600001,2,0,5.5,2015
000363421500046,2,0,0,2015
000363455400029,2,0,0,2015
000363918100080,2,0,4.5,2015
000363920300046,2,0,0.5,2015
000364569400008,2,0.5,0,2015
000364746300001,2,0.5,3.5,2015
000364823200004,2,0,0,2015
000364980100002,2,0,0,2015
000365130100018,2,0,3.5,2015
000365130100025,2,0,7.5,2015
000365130100028,2,0,0.5,2015
000365130100042,2,0.5,9,2015
000365221000008,2,0,0,2015
000365438800005,2,0,0,2015
000365450800051,2,0.5,6.5,2015
000365512600006,2,0,0.5,2015
000365535900006,2,0.5,10.5,2015
000365816200001,2,0,2.5,2015
000365816200007,2,0.5,0.5,2015
000365816200009,2,0,1,2015
000365992600028,2,0,0,2015
000366333900016,2,0.5,0,2015
000366338700002,2,0,1,2015
000366404200002,2,0,2,2015
000366468500001,2,0,1,2015
000366542200008,2,0,5,2015
000366993500009,2,0,6,2015
000367016300010,2,0,0,2016
000367106300033,2,0,0.5,2015
000367126700003,2,0,0,2015
000367133700004,2,0,0.5,2016
000367133700019,2,0,3.5,2016
000367215400005,2,0,1.5,2015
000367472000002,2,0,2.5,2016
000367612600004,2,0,2.5,2015
000367612600007,2,0,11.5,2015
000367691500002,2,0,0,2015
000367699500017,2,0,0.5,2015
000367738700017,2,0,0,2015
000367801400076,2,0,0.5,2016
000368036500035,2,0,2,2015
000368075800004,2,0.5,6.5,2016
000368075800005,2,0,0,2016
000368296000002,2,0,0,2015
000368296000017,2,0,0.5,2015
000368296000018,2,0,2,2015
000368313200005,2,0,1,2015
000368313200007,2,0,0,2015
000368338400021,2,0,4.5,2015
000368338400024,2,0,3.5,2015
000368338400026,2,0.5,0,2015
000368453700004,2,0,0.5,2015
000368506000005,2,0,0.5,2015
000368531900010,2,0,0,2015
000368903800005,2,0,0,2016
000368903800006,2,0,2,2016
000369017300017,2,0,0,2016
000369017300020,2,0,0,2016
000369078900014,2,0.5,9,2016
000369106200006,2,0,0,2015
000369211400010,2,0,3,2016
000369304500021,2,0.5,0,2016
000369485400013,2,0,0,2016
000370038400049,2,0,1.5,2016
000370046600035,2,0,1.5,2016
000370173400014,2,0,0.5,2016
000370255700005,2,0,0,2016
000370279300010,2,0.5,3,2016
000370418000031,2,0,0.5,2016
000370546900006,2,0,1.5,2015
000370546900007,2,0,0,2015
000370957400033,2,0,0,2016
000371151300004,2,0,3,2016
000371599200008,2,0,0.5,2016
000371711100008,2,0,1,2016
000371749700021,2,0,0.5,2016
000371991300033,2,0,8,2016
000372275100011,2,0,4,2016
000372859700034,2,0,0.5,2016
000373187000002,2,0,1,2016
000373187000006,2,0,4.5,2016
000373187000007,2,0,0,2016
000373187000009,2,0,1.5,2016
000373347000020,2,0,0,2016
000373378100003,2,0,0.5,2016
000373479700001,2,0,1.5,2016
000373713900002,2,0,0.5,2016
000373939800004,2,0,0.5,2016
000374174300017,2,0,0,2016
000374360400008,2,0,0.5,2015
000374458900007,2,0,6.5,2016
000374474300006,2,0,3.5,2016
000374553400016,2,0,0,2016
000374613500004,2,0,0,2016
000374613500006,2,0,3,2016
000374613500009,2,0,1,2016
000374664400057,2,0,0,2016
000374705700002,2,0,2,2016
000374705700010,2,0,4.5,2016
000375128300020,2,0,1.5,2016
000375210200003,2,0,0.5,2016
000375210200004,2,0,1,2016
000375219100002,2,0,3.5,2016
000375359500002,2,0,0,2016
000375359500003,2,0,0,2016
000375677000069,2,0,10.5,2016
000376264000006,2,0,2,2016
000376264000007,2,0,3,2016
000376273600005,2,0,2.5,2016
000376273600010,2,0.5,5,2016
000376273600028,2,0,5,2016
000376273700002,2,0,0,2016
000376273700008,2,0,0.5,2016
000376273700020,2,0,3,2016
000376273700036,2,0,3,2016
000376291100091,2,0,1,2016
000376411800003,2,0,0.5,2016
000376647400001,2,0,1,2016
000377003500018,2,0,2,2016
000377168600002,2,0,1,2016
000377210400020,2,0,0,2016
000378174800002,2,0,2.5,2016
000378458600006,2,0,0,2016
000378750100005,2,0,2,2016
000378777500004,2,0,2,2016
000378925700013,2,0,3.5,2016
000378976300016,2,0,0.5,2016
000379229200002,2,0,1,2016
000379229200005,2,0,0.5,2016
000379346000008,2,0,4,2016
000379346000014,2,0,0,2016
000379582400015,2,0,0,2016
000379979600007,2,0,6,2016
000380322200021,2,0,2,2016
000380844900002,2,0,2,2016
000381274300006,2,0,11,2016
000381633700005,2,0,1,2016
000381954900007,2,0,0,2016
000382586000003,2,0,0,2016
000382607500002,2,0,0,2016
000382848100006,2,0.5,1,2016
000382914200003,2,0,5.5,2016
000382914200011,2,0,2,2016
000382914200023,2,0.5,6.5,2016
000382914200025,2,0,1,2016
000382915800006,2,0,1.5,2016
000382951600006,2,0.5,3,2016
000382951600008,2,0,1.5,2016
000382995700012,2,0,0,2016
000383243400009,2,0,1,2016
000383385200002,2,0.5,0,2016
000383411700017,2,0,0,2016
000383467900024,2,0,4.5,2016
000383602000010,2,0,0.5,2016
000383602000016,2,0,1,2016
000383800700027,2,0,0.5,2016
000383896400004,2,0.5,2,2016
000383936800104,2,0,4,2016
000384297500008,2,0.5,1,2016
000384509100014,2,0,3,2016
000384509100017,2,0,1,2016
000384800800021,2,0,2,2016
000384861200003,2,0,0,2016
000385030300002,2,0,0.5,2016
000385714000003,2,0,8.5,2016
000385765400023,2,0,3,2016
000385777500010,2,0,0.5,2016
000385916900002,2,0.5,0,2016
000385927900004,2,0.5,4.5,2016
000385985300005,2,0,0.5,2016
000386115800003,2,0,0.5,2017
000386147700005,2,0,1.5,2016
000386347600015,2,0,3,2016
000386350500018,2,0,1,2016
000386350800004,2,0,0.5,2016
000386373000003,2,0,3,2016
000386373000013,2,0,2.5,2016
000386373000014,2,0,4,2016
000386373000018,2,0,0.5,2016
000386373000019,2,0,3,2016
000386373000023,2,0,1,2016
000386373000028,2,0,2.5,2016
000386373000032,2,0,0,2016
000386373000033,2,0.5,3,2016
000386443200006,2,0,5,2016
000386468000012,2,0.5,7.5,2016
000386630500001,2,0,0,2016
000387113200003,2,0.5,1,2016
000387124100009,2,0,2,2016
000387178100012,2,0,1.5,2016
000387673800024,2,0,0.5,2016
000387856800002,2,0,0,2016
000387878600011,2,0,1,2016
000387878600017,2,0,3,2016
000387878600019,2,0,1,2016
000388006100009,2,0.5,0,2017
000388093900001,2,0,5.5,2016
000388098100005,2,0,1.5,2017
000388354900004,2,0,0,2016
000388376900007,2,0,1.5,2016
000388431300015,2,0.5,3.5,2016
000388450500015,2,0,0,2016
000388597000011,2,0,4.5,2016
000389100700010,2,0,1,2016
000389336100003,2,0,1,2016
000389336100005,2,0,1,2016
000389336100009,2,0.5,6,2016
000389336100014,2,0,2.5,2016
000389336100029,2,0,2,2016
000389336100031,2,0,0,2016
000389336100038,2,0,1,2016
000389520600041,2,0,0,2016
000389548900007,2,0,2,2016
000389548900023,2,0,1,2016
000389624900005,2,0,2,2016
000389730200009,2,0,0,2017
000389750000001,2,0,0.5,2015
000389757700004,2,0,2.5,2016
000390087500005,2,0,4.5,2016
000390502000044,2,0.5,4,2017
000390640000020,2,0.5,3,2016
000390675500007,2,0,3,2016
000390689300005,2,0,6,2016
000390978000012,2,0,0.5,2016
000391326900002,2,0,0,2017
000391372100001,2,0,2,2017
000391639100036,2,0,3.5,2017
000391718300034,2,0,1.5,2016
000391889400001,2,0,2,2017
000391934000002,2,0,0,2016
000392202300024,2,0,0.5,2017
000392274300007,2,0,0,2017
000392560800013,2,0.5,4,2017
000392621500022,2,0,0.5,2017
000392876500017,2,0,3,2017
000392941300012,2,0,1.5,2016
000393026300004,2,0,0,2016
000393119700001,2,0,2,2016
000393119700002,2,0,1,2016
000393125300008,2,0,0.5,2016
000393126000002,2,0,0,2016
000393135300009,2,0,4.5,2016
000393180000008,2,0,1,2016
000393180000011,2,0,3,2016
000393180000012,2,0,4.5,2016
000393254500020,2,0.5,0.5,2017
000393254500022,2,0.5,0.5,2017
000393273700008,2,0,1,2016
000393299200002,2,0,2,2017
000393662600003,2,0,0,2017
000393699100011,2,0,0,2017
000393748300003,2,0,3,2017
000393748300006,2,0,0,2017
000393748300009,2,0,3.5,2017
000393748300011,2,0,3.5,2017
000393748300014,2,0,2,2017
000393748300028,2,0,0.5,2017
000393959000011,2,0.5,8,2017
000394082600006,2,0,3,2017
000394148300007,2,0,4,2017
000394148300008,2,0,10,2017
000394148300009,2,0,1,2017
000394148300018,2,0,4.5,2017
000394148300029,2,0,2,2017
000394339500001,2,0,2,2017
000394339500004,2,0,0,2017
000394339500006,2,0,4.5,2017
000394339500008,2,0,2,2017
000394339500011,2,0,0,2017
000394339500015,2,0,0.5,2017
000394339500028,2,0,0.5,2017
000394469300024,2,0,0,2017
000394517200038,2,0,2.5,2016
000394609900001,2,0,1.5,2017
000395007700028,2,0,0,2017
000395392000006,2,0.5,6,2017
